id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,hour,st_cluster
14119149,JK159544,2026-02-23 00:00:00,016XX W MORSE AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,OTHER (SPECIFY),False,True,2431,024,49,1,02,1164302,1946138,2026,2026-03-02T15:42:09.000,42.007824765,-87.670841822,"{'latitude': '42.007824765', 'longitude': '-87.670841822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,49,5,9,11,39,49,0,0
14119172,JK159703,2026-02-23 00:00:00,046XX S EVANS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,0221,002,4,38,11,1182036,1874436,2026,2026-03-02T15:42:09.000,41.810677154,-87.607826722,"{'latitude': '41.810677154', 'longitude': '-87.607826722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,4,165,10,36,24,114,9,0,1
14119441,JK159902,2026-02-23 00:00:00,063XX W CUYLER AVE,0810,THEFT,OVER $500,STREET,False,False,1624,016,38,15,06,1133380,1926251,2026,2026-03-02T15:42:09.000,41.953853257,-87.785080407,"{'latitude': '41.953853257', 'longitude': '-87.785080407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,15,131,19,52,12,15,38,0,-1
14119891,JK160506,2026-02-23 00:00:00,076XX S COLFAX AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0421,004,7,43,26,1194851,1854752,2026,2026-03-02T15:42:09.000,41.756356541,-87.561471612,"{'latitude': '41.756356541', 'longitude': '-87.561471612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225,5,0,1
14121954,JK163066,2026-02-23 00:00:00,069XX S CRANDON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0331,003,5,43,26,1192522,1859423,2026,2026-03-02T15:42:09.000,41.769231153,-87.569854828,"{'latitude': '41.769231153', 'longitude': '-87.569854828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,142,33,24,18,262,3,0,1
14119135,JK159501,2026-02-23 00:00:00,018XX N FAIRFIELD AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1421,014,1,22,06,1157750,1912034,2026,2026-03-02T15:42:09.000,41.914378059,-87.695881521,"{'latitude': '41.914378059', 'longitude': '-87.695881521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,180,41,1,7,171,1,0,1
14118805,JK159046,2026-02-23 00:00:00,043XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0215,002,3,38,26,1177880,1876305,2026,2026-03-02T15:42:09.000,41.815901118,-87.623013703,"{'latitude': '41.815901118', 'longitude': '-87.623013703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,393,9,36,24,98,8,0,1
14118898,JK159174,2026-02-22 23:50:00,048XX W ADAMS ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1533,015,28,25,06,1144170,1898894,2026,2026-03-02T15:42:09.000,41.878586538,-87.746103221,"{'latitude': '41.878586538', 'longitude': '-87.746103221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,69,23,32,25,137,28,23,1
14121054,JK161986,2026-02-22 23:44:00,014XX N ARTESIAN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1423,014,1,24,26,1159815,1909415,2026,2026-03-02T15:42:09.000,41.907148955,-87.688367371,"{'latitude': '41.907148955', 'longitude': '-87.688367371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,302,41,4,7,62,1,23,1
14118737,JK159031,2026-02-22 23:44:00,051XX W THOMAS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,015,37,25,08B,1142052,1906843,2026,2026-03-02T15:42:09.000,41.900439056,-87.753683014,"{'latitude': '41.900439056', 'longitude': '-87.753683014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,585,45,5,25,69,37,23,1
14118732,JK159038,2026-02-22 23:42:00,078XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0621,006,17,71,14,1171334,1852867,2026,2026-03-02T15:42:09.000,41.75173053,-87.647711159,"{'latitude': '41.75173053', 'longitude': '-87.647711159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,487,31,59,20,229,17,23,1
14118768,JK159026,2026-02-22 23:40:00,019XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1434,014,32,22,06,1160053,1913029,2026,2026-03-02T15:42:09.000,41.917061131,-87.687393113,"{'latitude': '41.917061131', 'longitude': '-87.687393113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,373,40,1,7,192,32,23,1
14118781,JK159028,2026-02-22 23:33:00,002XX S STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,False,False,0113,001,34,32,08B,1176417,1899156,2026,2026-03-02T15:42:09.000,41.878638996,-87.627691486,"{'latitude': '41.878638996', 'longitude': '-87.627691486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,92,36,29,22,126,34,23,1
14118785,JK159021,2026-02-22 23:30:00,027XX W HARRISON ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1135,011,28,27,06,1158295,1897254,2026,2026-03-02T15:42:09.000,41.873809306,-87.694283701,"{'latitude': '41.873809306', 'longitude': '-87.694283701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,28,38,23,28,16,146,28,23,1
14119234,JK159670,2026-02-22 23:30:00,054XX W ALTGELD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,2515,025,31,19,07,1139514,1916085,2026,2026-03-02T15:42:09.000,41.925846834,-87.762779518,"{'latitude': '41.925846834', 'longitude': '-87.762779518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,19,80,21,2,6,133,30,23,1
14119036,JK159359,2026-02-22 23:30:00,085XX W BRYN MAWR AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1614,016,41,76,04B,1118298,1936067,2026,2026-03-02T15:42:09.000,41.981040934,-87.840317263,"{'latitude': '41.981040934', 'longitude': '-87.840317263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,75,64,29,17,12,44,41,23,-1
14119253,JK159811,2026-02-22 23:27:00,020XX W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1424,014,1,24,14,1162574,1909428,2026,2026-03-02T15:42:09.000,41.907127255,-87.678232016,"{'latitude': '41.907127255', 'longitude': '-87.678232016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1,23,1
14119252,JK159840,2026-02-22 23:27:00,020XX W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1424,014,1,24,14,1162574,1909428,2026,2026-03-02T15:42:09.000,41.907127255,-87.678232016,"{'latitude': '41.907127255', 'longitude': '-87.678232016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1,23,1
14118774,JK159022,2026-02-22 23:25:00,082XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,0631,006,8,44,04B,1183998,1850563,2026,2026-03-02T15:42:09.000,41.745121812,-87.601375711,"{'latitude': '41.745121812', 'longitude': '-87.601375711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,235,10,23,1
14119001,JK159381,2026-02-22 23:15:00,056XX S SEELEY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,0715,007,15,67,26,1163658,1867169,2026,2026-03-02T15:42:09.000,41.791141585,-87.675439293,"{'latitude': '41.791141585', 'longitude': '-87.675439293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,274,3,23,17,270,15,23,1
14118767,JK159023,2026-02-22 23:13:00,086XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0614,006,21,71,08B,1167178,1847490,2026,2026-03-02T15:42:09.000,41.737065147,-87.663094454,"{'latitude': '41.737065147', 'longitude': '-87.663094454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,531,13,59,20,237,21,23,1
14118715,JK159007,2026-02-22 23:03:00,074XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0323,003,6,69,08B,1181851,1855878,2026,2026-03-02T15:42:09.000,41.759756589,-87.609078641,"{'latitude': '41.759756589', 'longitude': '-87.609078641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4,23,1
14118739,JK159005,2026-02-22 23:00:00,008XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,0123,001,4,32,08B,1177400,1896564,2026,2026-03-02T15:42:09.000,41.871504164,-87.624160788,"{'latitude': '41.871504164', 'longitude': '-87.624160788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,368,10,35,22,87,9,23,1
14118852,JK159128,2026-02-22 23:00:00,006XX N CICERO AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1111,011,28,25,08B,1144250,1903675,2026,2026-03-02T15:42:09.000,41.891704668,-87.745689261,"{'latitude': '41.891704668', 'longitude': '-87.745689261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,695,23,32,16,68,28,23,1
14118841,JK159127,2026-02-22 23:00:00,016XX W MONTVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,022,21,75,07,1167176,1829512,2026,2026-03-02T15:42:09.000,41.687730713,-87.663614088,"{'latitude': '41.687730713', 'longitude': '-87.663614088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,378,22,13,9,263,21,23,-1
14119548,JK160012,2026-02-22 23:00:00,031XX W HOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2413,024,50,2,14,1154135,1940657,2026,2026-03-02T15:42:09.000,41.992994454,-87.708395713,"{'latitude': '41.992994454', 'longitude': '-87.708395713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,20,30,27,50,11,52,50,23,-1
14118988,JK159283,2026-02-22 23:00:00,023XX W ESTES AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2411,024,50,2,06,1159290,1947246,2026,2026-03-02T15:42:09.000,42.010970096,-87.68925139,"{'latitude': '42.010970096', 'longitude': '-87.68925139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,268,27,12,11,35,50,23,1
14118915,JK159229,2026-02-22 22:59:00,026XX E 78TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,0421,004,7,43,26,1195469,1853766,2026,2026-03-02T15:42:09.000,41.753635646,-87.559239327,"{'latitude': '41.753635646', 'longitude': '-87.559239327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,246,37,24,19,225,5,22,1
14118751,JK159019,2026-02-22 22:48:00,017XX N LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2532,025,37,25,08B,1139795,1911077,2026,2026-03-02T15:42:09.000,41.912099193,-87.761869592,"{'latitude': '41.912099193', 'longitude': '-87.761869592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37,22,1
14118740,JK159001,2026-02-22 22:40:00,028XX W 25TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1033,010,24,30,08B,1157883,1887278,2026,2026-03-02T15:42:09.000,41.846442519,-87.696068234,"{'latitude': '41.846442519', 'longitude': '-87.696068234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,21569,32,262,1,57,21,160,24,22,1
14118967,JK159339,2026-02-22 22:37:00,059XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,015,29,25,07,1136661,1906057,2026,2026-03-02T15:42:09.000,41.898380421,-87.773503557,"{'latitude': '41.898380421', 'longitude': '-87.773503557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,671,7,5,25,70,29,22,1
14118747,JK159018,2026-02-22 22:31:00,061XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2413,024,50,2,08B,1153910,1940760,2026,2026-03-02T15:42:09.000,41.993281593,-87.709220588,"{'latitude': '41.993281593', 'longitude': '-87.709220588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,20,30,27,50,11,52,50,22,-1
14118721,JK158999,2026-02-22 22:30:00,015XX W DEVON AVE,0460,BATTERY,SIMPLE,BARBERSHOP,False,False,2432,024,49,1,08B,1164925,1942599,2026,2026-03-02T15:42:09.000,41.99810042,-87.66865076,"{'latitude': '41.99810042', 'longitude': '-87.66865076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4451,76,536,16,14,11,50,48,22,1
14118744,JK159017,2026-02-22 22:30:00,009XX N SACRAMENTO BLVD,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1211,012,36,23,04B,1156003,1906324,2026,2026-03-02T15:42:09.000,41.898744777,-87.702454035,"{'latitude': '41.898744777', 'longitude': '-87.702454035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,24,150,49,4,15,64,36,22,1
14119711,JK160168,2026-02-22 22:30:00,002XX E PERSHING RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,False,False,0212,002,3,35,26,1178744,1879190,2026,2026-03-02T15:42:09.000,41.823798151,-87.619756522,"{'latitude': '41.823798151', 'longitude': '-87.619756522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,1,222,9,36,24,101,8,22,1
14118728,JK159010,2026-02-22 22:15:00,058XX S MASSASOIT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0811,008,13,56,14,1139049,1865282,2026,2026-03-02T15:42:09.000,41.786444661,-87.765722241,"{'latitude': '41.786444661', 'longitude': '-87.765722241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,590,6,7,13,131,13,22,-1
14118758,JK158995,2026-02-22 22:04:00,066XX S PERRY AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,False,False,0722,007,6,69,26,1176542,1860879,2026,2026-03-02T15:42:09.000,41.773600901,-87.628385732,"{'latitude': '41.773600901', 'longitude': '-87.628385732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,122,32,11,17,201,4,22,1
14119249,JK159633,2026-02-22 22:00:00,020XX N LINCOLN AVE,0810,THEFT,OVER $500,STREET,False,False,1812,018,43,7,06,1173045,1913807,2026,2026-03-02T15:42:09.000,41.918917562,-87.63963769,"{'latitude': '41.918917562', 'longitude': '-87.63963769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,745,34,16,14,149,43,22,1
14118674,JK158979,2026-02-22 22:00:00,118XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2212,022,19,75,14,1161517,1826188,2026,2026-03-02T15:42:09.000,41.678727907,-87.684422883,"{'latitude': '41.678727907', 'longitude': '-87.684422883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,74,379,42,33,9,257,19,22,-1
14118694,JK158990,2026-02-22 22:00:00,120XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,False,False,0523,005,21,53,26,1173161,1825111,2026,2026-03-02T15:42:09.000,41.675523891,-87.641832941,"{'latitude': '41.675523891', 'longitude': '-87.641832941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,662,22,13,10,220,21,22,1
14119535,JK160016,2026-02-22 22:00:00,073XX S DORCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0324,003,8,43,07,1186811,1856619,2026,2026-03-02T15:42:09.000,41.761673931,-87.590877074,"{'latitude': '41.761673931', 'longitude': '-87.590877074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,21546,39,451,35,61,18,217,10,22,1
14120174,JK160832,2026-02-22 22:00:00,030XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,False,False,0133,001,4,35,06,1179408,1885031,2026,2026-03-02T15:42:09.000,41.83981113,-87.617141911,"{'latitude': '41.83981113', 'longitude': '-87.617141911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,560,10,40,22,163,9,22,1
14118683,JK158980,2026-02-22 22:00:00,012XX W 79TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,0612,006,17,71,06,1169539,1852401,2026,2026-03-02T15:42:09.000,41.750490827,-87.654302474,"{'latitude': '41.750490827', 'longitude': '-87.654302474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,575,31,59,20,230,17,22,1
14118862,JK159146,2026-02-22 22:00:00,024XX W BIRCHWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2411,024,50,2,06,1158568,1949687,2026,2026-03-02T15:42:09.000,42.017683147,-87.691840611,"{'latitude': '42.017683147', 'longitude': '-87.691840611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,359,27,12,11,35,50,22,1
14118726,JK158991,2026-02-22 21:50:00,002XX N LAVERGNE AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,True,False,1532,015,28,25,24,1143003,1901158,2026,2026-03-02T15:42:09.000,41.884821063,-87.750331786,"{'latitude': '41.884821063', 'longitude': '-87.750331786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,25,81,28,21,1
14118703,JK158984,2026-02-22 21:43:00,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0212,002,4,35,08B,1180179,1881011,2026,2026-03-02T15:42:09.000,41.828762287,-87.614436164,"{'latitude': '41.828762287', 'longitude': '-87.614436164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,1,561,10,36,24,101,9,21,1
14118699,JK158986,2026-02-22 21:40:00,111XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0522,005,9,49,06,1178229,1831287,2026,2026-03-02T15:42:09.000,41.692358646,-87.623096746,"{'latitude': '41.692358646', 'longitude': '-87.623096746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,253,43,19,10,265,11,21,1
14118719,JK158987,2026-02-22 21:40:00,056XX W WINDSOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1622,016,38,15,08B,1138005,1929711,2026,2026-03-02T15:42:09.000,41.963265375,-87.767994197,"{'latitude': '41.963265375', 'longitude': '-87.767994197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,21869,15,94,19,48,12,43,38,21,6
14121102,JK162036,2026-02-22 21:35:00,028XX N SACRAMENTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1411,014,35,21,26,1155889,1918698,2026,2026-03-02T15:42:09.000,41.932702349,-87.702538473,"{'latitude': '41.932702349', 'longitude': '-87.702538473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,22,465,20,39,7,174,35,21,1
14118679,JK158973,2026-02-22 21:35:00,012XX S LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1011,010,24,29,07,1151903,1894190,2026,2026-03-02T15:42:09.000,41.865529539,-87.717832854,"{'latitude': '41.865529539', 'longitude': '-87.717832854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,155,24,21,1
14118688,JK158985,2026-02-22 21:30:00,007XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1531,015,37,25,08B,1141889,1904448,2026,2026-03-02T15:42:09.000,41.893869916,-87.754341096,"{'latitude': '41.893869916', 'longitude': '-87.754341096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,694,45,32,25,69,37,21,1
14118675,JK158968,2026-02-22 21:26:00,054XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,0814,008,23,56,06,1145070,1869741,2026,2026-03-02T15:42:09.000,41.798569683,-87.743533609,"{'latitude': '41.798569683', 'longitude': '-87.743533609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,173,8,7,13,112,23,21,-1
14118664,JK158966,2026-02-22 21:17:00,071XX S PAULINA ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,0735,007,17,67,04B,1166247,1857339,2026,2026-03-02T15:42:09.000,41.764112043,-87.666225593,"{'latitude': '41.764112043', 'longitude': '-87.666225593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,433,31,23,17,7,17,21,1
14118717,JK158969,2026-02-22 21:15:00,064XX W BELLE PLAINE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1632,016,38,17,26,1132571,1926688,2026,2026-03-02T15:42:09.000,41.955066595,-87.788044216,"{'latitude': '41.955066595', 'longitude': '-87.788044216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,17,442,19,52,12,17,38,21,-1
14118682,JK158964,2026-02-22 21:13:00,079XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,0623,006,17,44,08A,1177312,1852570,2026,2026-03-02T15:42:09.000,41.750782715,-87.625813624,"{'latitude': '41.750782715', 'longitude': '-87.625813624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21554,40,1,31,59,20,228,4,21,1
14118686,JK158953,2026-02-22 21:11:00,009XX W 85TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0613,006,17,71,08A,1171581,1848470,2026,2026-03-02T15:42:09.000,41.739659173,-87.646934552,"{'latitude': '41.739659173', 'longitude': '-87.646934552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,530,13,59,20,233,17,21,1
14119139,JK158951,2026-02-22 21:10:00,052XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,False,False,1623,016,45,11,26,1138140,1934089,2026,2026-03-02T15:42:09.000,41.975276551,-87.767391513,"{'latitude': '41.975276551', 'longitude': '-87.767391513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,11,780,50,48,12,58,45,21,6
14121084,JK158945,2026-02-22 21:06:00,001XX E HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1834,018,2,8,08B,1177499,1905109,2026,2026-03-02T15:42:09.000,41.894949856,-87.62353785,"{'latitude': '41.894949856', 'longitude': '-87.62353785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,36,6,14,74,42,21,1
14118849,JK159144,2026-02-22 21:00:00,062XX W GRACE ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1633,016,38,17,06,1134165,1924613,2026,2026-03-02T15:42:09.000,41.949344598,-87.782233327,"{'latitude': '41.949344598', 'longitude': '-87.782233327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,17,443,19,52,12,27,38,21,-1
14118911,JK158989,2026-02-22 20:59:00,064XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0314,003,20,42,08B,1184164,1862455,2026,2026-03-02T15:42:09.000,41.777750747,-87.600396201,"{'latitude': '41.777750747', 'longitude': '-87.600396201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,347,4,60,18,273,20,20,1
14118738,JK158997,2026-02-22 20:59:00,064XX S ELLIS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,True,True,0314,003,20,42,04B,1184164,1862455,2026,2026-03-02T15:42:09.000,41.777750747,-87.600396201,"{'latitude': '41.777750747', 'longitude': '-87.600396201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,347,4,60,18,273,20,20,1
14118689,JK158993,2026-02-22 20:58:00,071XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0735,007,17,67,08B,1164258,1857342,2026,2026-03-02T15:42:09.000,41.764162374,-87.673515695,"{'latitude': '41.764162374', 'longitude': '-87.673515695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,433,31,23,17,7,17,20,1
14119178,JK159706,2026-02-22 20:56:00,055XX N KENMORE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2023,020,48,77,26,1168248,1936987,2026,2026-03-02T15:42:09.000,41.98262954,-87.65658978,"{'latitude': '41.98262954', 'longitude': '-87.65658978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,145,16,15,2,47,48,20,1
